Movie ID,Primary Title,Movie Length,Genres,Average Rating,Num of Votes,Primary Name,Position,Weighted Rating
tt1648216,Three Steps Above Heaven,118.0,"Action,Drama,Romance",7.1,21173,Mercedes Gamero,producer,7.025098306769435
tt2582502,Fathers & Daughters,116.0,Drama,7.1,21164,Russell Crowe,actor,7.025074788933854
tt2072227,Shanghai,120.0,"Crime,Mystery,Thriller",7.2,9047,Prasenjit Chatterjee,actor,7.024883287000665
tt5222918,The Other Side of Hope,100.0,"Comedy,Drama",7.2,9045,Samu Heikkilä,editor,7.024862118464792
tt3170902,Theeb,100.0,"Adventure,Drama,Thriller",7.2,8921,Wolfgang Thaler,cinematographer,7.023539598684612
tt3541262,The Admiral,126.0,"Action,Drama,History",7.2,8852,Min-sik Choi,actor,7.022794994496087
tt1653665,Goodbye Christopher Robin,107.0,"Biography,Drama",7.1,20307,Carter Burwell,composer,7.022765625561909
tt5165344,Rustom,148.0,"Crime,Drama,Thriller",7.1,19991,Manoj Bajpayee,actor,7.021877841839148
tt2071613,Business Man,133.0,"Action,Crime,Thriller",7.2,8679,Shyam K. Naidu,cinematographer,7.020900163792571
tt5340300,Lean on Pete,121.0,"Adventure,Drama",7.2,8607,Steve Buscemi,actor,7.020099568510586
tt4899370,Megan Leavey,116.0,"Biography,Drama,War",7.1,18993,Tom Felton,actor,7.018934954516287
tt3697626,A Hard Day,111.0,"Action,Crime,Thriller",7.2,8462,Sun-kyun Lee,actor,7.018465339556448
tt4084744,Battle for Sevastopol,110.0,"Biography,Drama,Romance",7.2,8455,Sergey Mokritskiy,director,7.018385694139768
tt2385104,D-Day,153.0,"Action,Thriller",7.2,8324,Nikkhil Advani,director,7.016882188447928
tt1278449,Sound of Noise,102.0,"Comedy,Crime,Music",7.2,8313,Bengt Braskered,actor,7.016754806172137
tt6133130,Professor Marston and the Wonder Women,108.0,"Biography,Drama",7.1,17954,Connie Britton,actress,7.015625982163904
tt6692354,Coincidence,105.0,"Mystery,Thriller",7.2,8207,Hiroo Johar,producer,7.015518160692686
tt4257926,Miracles from Heaven,109.0,"Biography,Drama,Family",7.1,17734,Jennifer Garner,actress,7.014890376079892
tt2555958,Arrambam,157.0,"Action,Drama,Mystery",7.2,8057,Ajith Kumar,actor,7.013739393842001
tt1594918,Eyyvah Eyvah,104.0,Comedy,7.1,16989,Demet Akbag,actress,7.012301186246885
tt3042926,Atharintiki Daaredi,170.0,"Action,Comedy,Drama",7.2,7757,Pawan Kalyan,actor,7.010076931900112
tt6491178,Dragged Across Concrete,159.0,"Adventure,Crime,Drama",7.1,16344,Mel Gibson,actor,7.009928860509982
tt7581902,Sonu Ke Titu Ki Sweety,138.0,"Comedy,Romance",7.1,16318,Krishan Kumar,producer,7.009830537828533
tt3142764,Race Gurram,163.0,"Action,Comedy",7.2,7601,Ravi Kishan,actor,7.0081149427190255
tt3140100,Department Q: The Absent One,119.0,"Crime,Mystery,Thriller",7.1,15704,Jonas Bagger,producer,7.007444567746939
tt0315642,Wazir,103.0,"Action,Crime,Drama",7.1,15378,Amitabh Bachchan,actor,7.0061256993618315
tt1981107,The Young and Prodigious T.S. Spivet,105.0,"Action,Adventure,Comedy",7.1,15372,Helena Bonham Carter,actress,7.006101073364812
tt5716464,Breathe,118.0,"Biography,Drama,Romance",7.1,15224,Hugh Bonneville,actor,7.005489515490231
